ID,ID2,"Item title","Final URL","Image URL","Item subtitle","Item description","Item category",Price,"Sale price","Contextual keywords","Item address","Tracking template","Custom parameter","Final mobile URL"
2636,027-048-MJ2L05,"Kem lót PREP + PRIME HIGHLIGHTER LIGHT",http://vstyle.vn/kem-lot-prepprime-highlighter-light.html,http://core.vstyle.vn/public/themes/vstyle/products/1390.jpg,,"<p>C&ocirc;ng thức l&acirc;u tr&ocirc;i, c&oacute; chứa c&aacute;c hạt s&aacute;ng gi&uacute;p khuếch t&aacute;n th&ecirc;m độ bắt s&aacute;ng v&agrave; l&agrave;m đều m&agrave;u da. C&oacute; thể tạo lớp phủ mỏng l&ecirc;n tr&ecirc;n lớp nền để tạo điểm nhấn hay c&oacute; thể d&ugrave;ng trước lớp nền cho l&agrave;n da s&aacute;ng, kh&ocirc;ng t&igrave; vết. Prep + Prime Highlighter dạng lỏng, tạo cảm gi&aacute;c nhẹ nh&agrave;ng v&agrave; mềm mại cho mỗi lần sử dụng.</p>

<p><strong>M.A.C tặng bạn:</strong></p>

<p>&bull; Tặng mini mascara M.A.C In extra Dimension (trị gi&aacute; 165.000đ)&nbsp;v&agrave; voucher trang điểm dự tiệc của M.A.C (trị gi&aacute; 800,000đ) cho 100 đơn h&agrave;ng đầu ti&ecirc;n mua sản phẩm của M.A.C</p>

<p>&bull; Tặng t&uacute;i đựng đồ trang điểm phi&ecirc;n bản giới hạn của M.A.C (trị gi&aacute; 540,000đ ) cho kh&aacute;ch h&agrave;ng mua sản phẩm của M.A.C với đơn h&agrave;ng từ 1.000.000đ trở l&ecirc;n</p>

<p>** Mỗi đơn h&agrave;ng chỉ được &","Apparel & Accessories","750000 VND","750000 VND",,,,
2637,027-048-MTM201,"Kem nền PREP + PRIME 24-HOUR EXTEND EYE BASE",http://vstyle.vn/kem-nen-prepprime-24-hour-extend-eye-base.html,http://core.vstyle.vn/public/themes/vstyle/products/1389.jpg,,"<p>Được thiết kế đặc biệt để l&agrave;m lớp l&oacute;t, giữ chuẩn x&aacute;c v&agrave; bền m&agrave;u l&ecirc;n đến 24 giờ. Với dẫn xuất vitamin E v&agrave; c&aacute;c chất chống oxy h&oacute;a, l&agrave; sản phẩm l&yacute; tưởng cho mọi loại da.&nbsp;</p>

<p><strong>M.A.C tặng bạn:</strong></p>

<p>&bull; Tặng mini mascara M.A.C In extra Dimension (trị gi&aacute; 165.000đ)&nbsp;v&agrave; voucher trang điểm dự tiệc của M.A.C (trị gi&aacute; 800,000đ) cho 100 đơn h&agrave;ng đầu ti&ecirc;n mua sản phẩm của M.A.C</p>

<p>&bull; Tặng t&uacute;i đựng đồ trang điểm phi&ecirc;n bản giới hạn của M.A.C (trị gi&aacute; 540,000đ ) cho kh&aacute;ch h&agrave;ng mua sản phẩm của M.A.C với đơn h&agrave;ng từ 1.000.000đ trở l&ecirc;n</p>

<p>** Mỗi đơn h&agrave;ng chỉ được &aacute;p dụng một qu&agrave; tặng !</p>
","Apparel & Accessories","650000 VND","650000 VND",,,,
2638,027-048-M4XA01,"Dưỡng môi PREP + PRIME LIP",http://vstyle.vn/duong-moi-prepprime-lip.html,http://core.vstyle.vn/public/themes/vstyle/products/1385.jpg,,"<p>Lớp dưỡng kh&ocirc;ng m&agrave;u. Rất nhẹ v&agrave; dễ chịu khi sử dụng, l&agrave;m mềm m&ocirc;i v&agrave; đều m&agrave;u. Gi&uacute;p cho son v&agrave; son dưỡng l&acirc;u tr&ocirc;i v&agrave; kh&ocirc;ng lem. L&agrave;m nổi bật m&agrave;u sắc của son. Sản phẩm dạng b&uacute;t xoay.&nbsp;</p>

<p><strong>M.A.C tặng bạn:</strong></p>

<p>&bull; Tặng mini mascara M.A.C In extra Dimension (trị gi&aacute; 165.000đ)&nbsp;v&agrave; voucher trang điểm dự tiệc của M.A.C (trị gi&aacute; 800,000đ) cho 100 đơn h&agrave;ng đầu ti&ecirc;n mua sản phẩm của M.A.C</p>

<p>&bull; Tặng t&uacute;i đựng đồ trang điểm phi&ecirc;n bản giới hạn của M.A.C (trị gi&aacute; 540,000đ ) cho kh&aacute;ch h&agrave;ng mua sản phẩm của M.A.C với đơn h&agrave;ng từ 1.000.000đ trở l&ecirc;n</p>

<p>** Mỗi đơn h&agrave;ng chỉ được &aacute;p dụng một qu&agrave; tặng !</p>
","Apparel & Accessories","580000 VND","580000 VND",,,,
2639,027-048-M7LA01,"Kem lót PREP + PRIME SKIN REFINED ZONE 12Ml",http://vstyle.vn/kem-lot-prepprime-skin-refined-zone-12ml.html,http://core.vstyle.vn/public/themes/vstyle/products/1386.jpg,,"<p>Kem l&oacute;t gi&uacute;p kiểm so&aacute;t tuyến b&atilde; nhờn v&agrave; se kh&iacute;t lỗ ch&acirc;n l&ocirc;ng, cho một l&agrave;n da tự nhi&ecirc;n. Prep + Prime Skin Refined Zone nhẹ nh&agrave;ng tẩy tế b&agrave;o chết, l&agrave;m th&ocirc;ng tho&aacute;ng lỗ ch&acirc;n l&ocirc;ng, giữ cho ch&uacute;ng sạch v&agrave; thu nhỏ lại. D&ugrave;ng thường xuy&ecirc;n sắc da sẽ c&acirc;n bằng hơn rất nhiều, bề mặt da mịn m&agrave;ng, cho lớp trang điểm đẹp.&nbsp;</p>

<p><strong>M.A.C tặng bạn:</strong></p>

<p>&bull; Tặng mini mascara M.A.C In extra Dimension (trị gi&aacute; 165.000đ)&nbsp;v&agrave; voucher trang điểm dự tiệc của M.A.C (trị gi&aacute; 800,000đ) cho 100 đơn h&agrave;ng đầu ti&ecirc;n mua sản phẩm của M.A.C</p>

<p>&bull; Tặng t&uacute;i đựng đồ trang điểm phi&ecirc;n bản giới hạn của M.A.C (trị gi&aacute; 540,000đ ) cho kh&aacute;ch h&agrave;ng mua sản phẩm của M.A.C với đơn h&agrave;ng từ 1.000.000đ trở l&ecirc;n</p>

<p>** Mỗi đơn h&agrave;ng chỉ được &aacut","Apparel & Accessories","650000 VND","650000 VND",,,,
2640,027-048-MTHH03,"Kem lót PREP + PRIME BB BEAUTY BALM SPF 35 PA++ LIGHT PLUS 40ML",http://vstyle.vn/kem-lot-prepprime-bb-beauty-balm-spf-35-pa-light-plus-40ml.html,http://core.vstyle.vn/public/themes/vstyle/products/1387.jpg,,"<p>Loại kem nhẹ, m&agrave;u nhạt, gi&uacute;p l&agrave;n da nhanh ch&oacute;ng mềm mại, đồng thời giữ lớp nền l&acirc;u tr&ocirc;i l&ecirc;n đến 8 giờ. C&ocirc;ng thức sản phẩm gi&uacute;p phủ l&ecirc;n bề mặt da một lớp nền tươi s&aacute;ng v&agrave; đều m&agrave;u, đồng thời che đi c&aacute;c khuyết điểm tức th&igrave;, giảm lượng b&atilde; nhờn tr&ecirc;n da, giữ ở mức trung b&igrave;nh 10%. C&aacute;c tinh chất kh&aacute;c l&agrave;m da s&aacute;ng m&agrave;u hơn. Prep + Prime BB Beauty Balm SPF 35/PA+++ tạo n&ecirc;n h&agrave;ng r&agrave;o bảo vệ da bạn khỏi m&ocirc;i trường bụi bẩn v&agrave; tia tử ngoại UVA/UVB.&nbsp;</p>

<p><strong>M.A.C tặng bạn:</strong></p>

<p>&bull; Tặng mini mascara M.A.C In extra Dimension (trị gi&aacute; 165.000đ)&nbsp;v&agrave; voucher trang điểm dự tiệc của M.A.C (trị gi&aacute; 800,000đ) cho 100 đơn h&agrave;ng đầu ti&ecirc;n mua sản phẩm của M.A.C</p>

<p>&bull; Tặng t&uacute;i đựng đồ trang điểm phi&ecirc;n bản giới hạn của M.A.C (trị gi&aac","Apparel & Accessories","1000000 VND","1000000 VND",,,,
2641,027-048-MXCT04,"Kem nền STUDIO WATERWEIGHT SPF 30/PA++ FOUNDATION NC25 30ML",http://vstyle.vn/kem-nen-studio-waterweight-spf-30pa-foundation-nc25-30ml.html,http://core.vstyle.vn/public/themes/vstyle/products/1384.jpg,,"<p>Sản phẩm mang đến lớp nền mỏng nhẹ trong c&ocirc;ng thức si&ecirc;u lỏng, cho bề mặt tự nhi&ecirc;n như satin v&agrave; tươi s&aacute;ng rạng rỡ.&nbsp;</p>

<p><strong>M.A.C tặng bạn:</strong></p>

<p>&bull; Tặng mini mascara M.A.C In extra Dimension (trị gi&aacute; 165.000đ)&nbsp;v&agrave; voucher trang điểm dự tiệc của M.A.C (trị gi&aacute; 800,000đ) cho 100 đơn h&agrave;ng đầu ti&ecirc;n mua sản phẩm của M.A.C</p>

<p>&bull; Tặng t&uacute;i đựng đồ trang điểm phi&ecirc;n bản giới hạn của M.A.C (trị gi&aacute; 540,000đ ) cho kh&aacute;ch h&agrave;ng mua sản phẩm của M.A.C với đơn h&agrave;ng từ 1.000.000đ trở l&ecirc;n</p>

<p>** Mỗi đơn h&agrave;ng chỉ được &aacute;p dụng một qu&agrave; tặng !</p>
","Apparel & Accessories","1100000 VND","1100000 VND",,,,
2642,027-048-MLGX01,"Vỏ hộp phấn STUDIO PERFECT COMPACT",http://vstyle.vn/vo-hop-phan-studio-perfect-compact.html,http://core.vstyle.vn/public/themes/vstyle/products/1382.jpg,,"<p>Vỏ hộp đựng ph&acirc;́n n&ecirc;̀n Studio Perfect Compact với thi&ecirc;́t k&ecirc;́ nhỏ gọn, tinh t&ecirc;́, d&ecirc;̃ dàng bỏ vào túi xách.&nbsp;</p>

<p><strong>M.A.C tặng bạn:</strong></p>

<p>&bull; Tặng mini mascara M.A.C In extra Dimension (trị gi&aacute; 165.000đ)&nbsp;v&agrave; voucher trang điểm dự tiệc của M.A.C (trị gi&aacute; 800,000đ) cho 100 đơn h&agrave;ng đầu ti&ecirc;n mua sản phẩm của M.A.C</p>

<p>&bull; Tặng t&uacute;i đựng đồ trang điểm phi&ecirc;n bản giới hạn của M.A.C (trị gi&aacute; 540,000đ ) cho kh&aacute;ch h&agrave;ng mua sản phẩm của M.A.C với đơn h&agrave;ng từ 1.000.000đ trở l&ecirc;n</p>

<p>** Mỗi đơn h&agrave;ng chỉ được &aacute;p dụng một qu&agrave; tặng !</p>
","Apparel & Accessories","290000 VND","290000 VND",,,,
2643,027-048-S53103,"Cushion LIGHTFUL C SPF 50/PA++++ QUICK FINISH COMPACT LIGHT PLUS",http://vstyle.vn/cushion-lightful-c-spf-50pa-quick-finish-compact-light-plus.html,http://core.vstyle.vn/public/themes/vstyle/products/1383.jpg,,"<p>Độ phủ từ mỏng đến trung b&igrave;nh với bề mặt mịn mượt v&agrave; tươi tắn, kết cấu cải tiến trong c&aacute;ch d&ugrave;ng, mang đến cảm gi&aacute;c mềm mịn đến bất ngờ. L&agrave;n da tr&ocirc;ng l&aacute;ng mịn, căng b&oacute;ng. C&ocirc;ng thức lướt nhẹ tr&ecirc;n da m&agrave; kh&ocirc;ng hề g&acirc;y cảm gi&aacute;c nặng phấn, l&agrave;n da lu&ocirc;n cảm thấy dễ chịu thoải m&aacute;i. Sản phẩm c&ograve;n che mờ lỗ ch&acirc;n l&ocirc;ng, đường nhăn v&agrave; ngay lập tức cho l&agrave;n da độ ẩm c&ugrave;ng n&eacute;t rạng rỡ, tươi tắn.&nbsp;</p>

<p><strong>M.A.C tặng bạn:</strong></p>

<p>&bull; Tặng mini mascara M.A.C In extra Dimension (trị gi&aacute; 165.000đ)&nbsp;v&agrave; voucher trang điểm dự tiệc của M.A.C (trị gi&aacute; 800,000đ) cho 100 đơn h&agrave;ng đầu ti&ecirc;n mua sản phẩm của M.A.C</p>

<p>&bull; Tặng t&uacute;i đựng đồ trang điểm phi&ecirc;n bản giới hạn của M.A.C (trị gi&aacute; 540,000đ ) cho kh&aacute;ch h&agrave;ng mua sản phẩm của M.A.C với đơn h&","Apparel & Accessories","1050000 VND","1050000 VND",,,,
2644,027-048-MXER02,"Phấn nền STUDIO PERFECT SPF 15/PA+ FOUNDATION FORTIFIED MOISTUREFUSION COMPLEX NC20",http://vstyle.vn/phan-nen-studio-perfect-spf-15pa-foundation-fortified-moisturefusion-complex-nc20.html,http://core.vstyle.vn/public/themes/vstyle/products/1379.jpg,,"<p>Phấn nền với bề mặt mịn mờ v&agrave; độ phủ từ trung b&igrave;nh đến cao, nhanh ch&oacute;ng mang đến lớp nền mịn đẹp. L&otilde;i phấn v&agrave; hộp b&aacute;n ri&ecirc;ng lẻ.</p>

<p><strong>M.A.C tặng bạn:</strong></p>

<p>&bull; Tặng mini mascara M.A.C In extra Dimension (trị gi&aacute; 165.000đ)&nbsp;v&agrave; voucher trang điểm dự tiệc của M.A.C (trị gi&aacute; 800,000đ) cho 100 đơn h&agrave;ng đầu ti&ecirc;n mua sản phẩm của M.A.C</p>

<p>&bull; Tặng t&uacute;i đựng đồ trang điểm phi&ecirc;n bản giới hạn của M.A.C (trị gi&aacute; 540,000đ ) cho kh&aacute;ch h&agrave;ng mua sản phẩm của M.A.C với đơn h&agrave;ng từ 1.000.000đ trở l&ecirc;n</p>

<p>** Mỗi đơn h&agrave;ng chỉ được &aacute;p dụng một qu&agrave; tặng !</p>
","Apparel & Accessories","1050000 VND","1050000 VND",,,,
2645,027-048-MXER04,"Phấn nền STUDIO PERFECT SPF 15/PA+ FOUNDATION FORTIFIED MOISTURE FUSION COMPLEX NC30",http://vstyle.vn/phan-nen-studio-perfect-spf-15pa-foundation-fortified-moisture-fusion-complex-nc30.html,http://core.vstyle.vn/public/themes/vstyle/products/1381.jpg,,"<p>Phấn nền với bề mặt mịn mờ v&agrave; độ phủ từ trung b&igrave;nh đến cao, nhanh ch&oacute;ng mang đến lớp nền mịn đẹp. L&otilde;i phấn v&agrave; hộp b&aacute;n ri&ecirc;ng lẻ.&nbsp;</p>

<p><strong>M.A.C tặng bạn:</strong></p>

<p>&bull; Tặng mini mascara M.A.C In extra Dimension (trị gi&aacute; 165.000đ)&nbsp;v&agrave; voucher trang điểm dự tiệc của M.A.C (trị gi&aacute; 800,000đ) cho 100 đơn h&agrave;ng đầu ti&ecirc;n mua sản phẩm của M.A.C</p>

<p>&bull; Tặng t&uacute;i đựng đồ trang điểm phi&ecirc;n bản giới hạn của M.A.C (trị gi&aacute; 540,000đ ) cho kh&aacute;ch h&agrave;ng mua sản phẩm của M.A.C với đơn h&agrave;ng từ 1.000.000đ trở l&ecirc;n</p>

<p>** Mỗi đơn h&agrave;ng chỉ được &aacute;p dụng một qu&agrave; tặng !</p>
","Apparel & Accessories","1050000 VND","1050000 VND",,,,
2646,027-048-M51069,"Phấn nền STUDIO FIX POWDER PLUS FOUNDATION NC25",http://vstyle.vn/phan-nen-studio-fix-powder-plus-foundation-nc25.html,http://core.vstyle.vn/public/themes/vstyle/products/1378.jpg,,"<p>Phấn nền với chức năng kiểm so&aacute;t nhờn, độ phủ cao v&agrave; tự nhi&ecirc;n. Th&agrave;nh phần Silica gi&uacute;p duy tr&igrave; độ mờ của sản phẩm bằng c&aacute;ch thấm h&uacute;t tuyến b&atilde; nhờn tr&ecirc;n bề mặt da. Talc c&oacute; chức năng l&agrave;m mịn. Đ&acirc;y l&agrave; loại phấn nền l&acirc;u tr&ocirc;i v&agrave; c&oacute; nhiều m&agrave;u, gi&uacute;p da nh&igrave;n tươi s&aacute;ng. C&oacute; thể d&ugrave;ng bằng cọ, b&ocirc;ng phấn, hoặc b&ocirc;ng m&uacute;t.&nbsp;</p>

<p><strong>M.A.C tặng bạn:</strong></p>

<p>&bull; Tặng mini mascara M.A.C In extra Dimension (trị gi&aacute; 165.000đ)&nbsp;v&agrave; voucher trang điểm dự tiệc của M.A.C (trị gi&aacute; 800,000đ) cho 100 đơn h&agrave;ng đầu ti&ecirc;n mua sản phẩm của M.A.C</p>

<p>&bull; Tặng t&uacute;i đựng đồ trang điểm phi&ecirc;n bản giới hạn của M.A.C (trị gi&aacute; 540,000đ ) cho kh&aacute;ch h&agrave;ng mua sản phẩm của M.A.C với đơn h&agrave;ng từ 1.000.000đ trở l&ecirc;n</p>

<p>** Mỗi đơ","Apparel & Accessories","940000 VND","940000 VND",,,,
2647,027-048-MXER03,"Phấn nền STUDIO PERFECT SPF 15/PA+ FOUNDATION FORTIFIED MOISTURE FUSION COMPLEX NC25",http://vstyle.vn/phan-nen-studio-perfect-spf-15pa-foundation-fortified-moisture-fusion-complex-nc25.html,http://core.vstyle.vn/public/themes/vstyle/products/1380.jpg,,"<p>Phấn nền với bề mặt mịn mờ v&agrave; độ phủ từ trung b&igrave;nh đến cao, nhanh ch&oacute;ng mang đến lớp nền mịn đẹp. L&otilde;i phấn v&agrave; hộp b&aacute;n ri&ecirc;ng lẻ.&nbsp;</p>

<p><strong>M.A.C tặng bạn:</strong></p>

<p>&bull; Tặng mini mascara M.A.C In extra Dimension (trị gi&aacute; 165.000đ)&nbsp;v&agrave; voucher trang điểm dự tiệc của M.A.C (trị gi&aacute; 800,000đ) cho 100 đơn h&agrave;ng đầu ti&ecirc;n mua sản phẩm của M.A.C</p>

<p>&bull; Tặng t&uacute;i đựng đồ trang điểm phi&ecirc;n bản giới hạn của M.A.C (trị gi&aacute; 540,000đ ) cho kh&aacute;ch h&agrave;ng mua sản phẩm của M.A.C với đơn h&agrave;ng từ 1.000.000đ trở l&ecirc;n</p>

<p>** Mỗi đơn h&agrave;ng chỉ được &aacute;p dụng một qu&agrave; tặng !</p>
","Apparel & Accessories","1050000 VND","1050000 VND",,,,
2648,027-048-MT1N44,"Phấn má ánh nhũ MINERALIZE BLUSH LOVE JOY",http://vstyle.vn/phan-ma-anh-nhu-mineralize-blush-love-joy.html,http://core.vstyle.vn/public/themes/vstyle/products/1377.jpg,,"<p>Một loại bột nhẹ, mỏng, cho m&agrave;u sắc rực rỡ, tinh khiết v&agrave; tươi tắn. Mang đến lớp phủ mỏng tỏa s&aacute;ng &aacute;nh ngọc trai lấp l&aacute;nh cho m&aacute; của bạn.&nbsp;</p>

<p><strong>M.A.C tặng bạn:</strong></p>

<p>&bull; Tặng mini mascara M.A.C In extra Dimension (trị gi&aacute; 165.000đ)&nbsp;v&agrave; voucher trang điểm dự tiệc của M.A.C (trị gi&aacute; 800,000đ) cho 100 đơn h&agrave;ng đầu ti&ecirc;n mua sản phẩm của M.A.C</p>

<p>&bull; Tặng t&uacute;i đựng đồ trang điểm phi&ecirc;n bản giới hạn của M.A.C (trị gi&aacute; 540,000đ ) cho kh&aacute;ch h&agrave;ng mua sản phẩm của M.A.C với đơn h&agrave;ng từ 1.000.000đ trở l&ecirc;n</p>

<p>** Mỗi đơn h&agrave;ng chỉ được &aacute;p dụng một qu&agrave; tặng !</p>
","Apparel & Accessories","690000 VND","690000 VND",,,,
2649,027-048-M39H03,"Phấn má PEACHES",http://vstyle.vn/phan-ma-peaches.html,http://core.vstyle.vn/public/themes/vstyle/products/1375.jpg,,"<p>Sản phẩm d&agrave;nh cho m&aacute; v&agrave; mặt. C&oacute; nhiều m&agrave;u v&agrave; kết cấu kh&aacute;c nhau, cho c&aacute;c kiểu trang điểm phong ph&uacute;. Cho bề mặt mịn m&agrave;ng, lướt nhẹ nh&agrave;ng tr&ecirc;n da, độ giữ m&agrave;u cao v&agrave; dễ d&agrave;ng t&aacute;n tr&ecirc;n da.&nbsp;</p>

<p><strong>M.A.C tặng bạn:</strong></p>

<p>&bull; Tặng mini mascara M.A.C In extra Dimension (trị gi&aacute; 165.000đ)&nbsp;v&agrave; voucher trang điểm dự tiệc của M.A.C (trị gi&aacute; 800,000đ) cho 100 đơn h&agrave;ng đầu ti&ecirc;n mua sản phẩm của M.A.C</p>

<p>&bull; Tặng t&uacute;i đựng đồ trang điểm phi&ecirc;n bản giới hạn của M.A.C (trị gi&aacute; 540,000đ ) cho kh&aacute;ch h&agrave;ng mua sản phẩm của M.A.C với đơn h&agrave;ng từ 1.000.000đ trở l&ecirc;n</p>

<p>** Mỗi đơn h&agrave;ng chỉ được &aacute;p dụng một qu&agrave; tặng !</p>
","Apparel & Accessories","640000 VND","640000 VND",,,,
2650,027-048-MT1N42,"Phấn má ánh nhũ MINERALIZE BLUSH DAINTY",http://vstyle.vn/phan-ma-anh-nhu-mineralize-blush-dainty.html,http://core.vstyle.vn/public/themes/vstyle/products/1376.jpg,,"<p>Một loại bột nhẹ, mỏng, cho m&agrave;u sắc rực rỡ, tinh khiết v&agrave; tươi tắn. Mang đến lớp phủ mỏng tỏa s&aacute;ng &aacute;nh ngọc trai lấp l&aacute;nh cho m&aacute; của bạn.&nbsp;</p>

<p><strong>M.A.C tặng bạn:</strong></p>

<p>&bull; Tặng mini mascara M.A.C In extra Dimension (trị gi&aacute; 165.000đ)&nbsp;v&agrave; voucher trang điểm dự tiệc của M.A.C (trị gi&aacute; 800,000đ) cho 100 đơn h&agrave;ng đầu ti&ecirc;n mua sản phẩm của M.A.C</p>

<p>&bull; Tặng t&uacute;i đựng đồ trang điểm phi&ecirc;n bản giới hạn của M.A.C (trị gi&aacute; 540,000đ ) cho kh&aacute;ch h&agrave;ng mua sản phẩm của M.A.C với đơn h&agrave;ng từ 1.000.000đ trở l&ecirc;n</p>

<p>** Mỗi đơn h&agrave;ng chỉ được &aacute;p dụng một qu&agrave; tặng !</p>
","Apparel & Accessories","690000 VND","690000 VND",,,,
2651,027-048-M1XG28,"Chì kẻ mắt EYE KOHL FASCINATING",http://vstyle.vn/chi-ke-mat-eye-kohl-fascinating.html,http://core.vstyle.vn/public/themes/vstyle/products/1372.jpg,,"<p>Ch&igrave; mắt với m&agrave;u sắc đ&acirc;̣m v&agrave; bề mặt mịn mượt, &aacute;nh nhũ do có ngọc trai nhẹ. Sản phẩm rất bền m&agrave;u.&nbsp;</p>

<p><strong>M.A.C tặng bạn:</strong></p>

<p>&bull; Tặng mini mascara M.A.C In extra Dimension (trị gi&aacute; 165.000đ)&nbsp;v&agrave; voucher trang điểm dự tiệc của M.A.C (trị gi&aacute; 800,000đ) cho 100 đơn h&agrave;ng đầu ti&ecirc;n mua sản phẩm của M.A.C</p>

<p>&bull; Tặng t&uacute;i đựng đồ trang điểm phi&ecirc;n bản giới hạn của M.A.C (trị gi&aacute; 540,000đ ) cho kh&aacute;ch h&agrave;ng mua sản phẩm của M.A.C với đơn h&agrave;ng từ 1.000.000đ trở l&ecirc;n</p>

<p>** Mỗi đơn h&agrave;ng chỉ được &aacute;p dụng một qu&agrave; tặng !</p>
","Apparel & Accessories","500000 VND","500000 VND",,,,
2652,027-048-M1XG01,"Chì kẻ mắt EYE KOHL SMOLDER",http://vstyle.vn/chi-ke-mat-eye-kohl-smolder.html,http://core.vstyle.vn/public/themes/vstyle/products/1373.jpg,,"<p>Ch&igrave; mắt với m&agrave;u sắc đ&acirc;̣m v&agrave; bề mặt mịn mượt, &aacute;nh nhũ do có ngọc trai nhẹ. Sản phẩm rất bền m&agrave;u.&nbsp;</p>

<p><strong>M.A.C tặng bạn:</strong></p>

<p>&bull; Tặng mini mascara M.A.C In extra Dimension (trị gi&aacute; 165.000đ)&nbsp;v&agrave; voucher trang điểm dự tiệc của M.A.C (trị gi&aacute; 800,000đ) cho 100 đơn h&agrave;ng đầu ti&ecirc;n mua sản phẩm của M.A.C</p>

<p>&bull; Tặng t&uacute;i đựng đồ trang điểm phi&ecirc;n bản giới hạn của M.A.C (trị gi&aacute; 540,000đ ) cho kh&aacute;ch h&agrave;ng mua sản phẩm của M.A.C với đơn h&agrave;ng từ 1.000.000đ trở l&ecirc;n</p>

<p>** Mỗi đơn h&agrave;ng chỉ được &aacute;p dụng một qu&agrave; tặng !</p>
","Apparel & Accessories","500000 VND","500000 VND",,,,
